UTC_0_0,Latitude,Longitude,Elevation,Heading,DepthBelowTransducer
2021-03-03T00:09:27.00,45.4914,-123.2262,92,319.2385,14.0000
2021-03-03T00:09:28.00,45.4914,-123.2262,92,318.7666,14.0000
2021-03-03T00:09:29.00,45.4914,-123.2262,92,318.4278,14.0000
2021-03-03T00:09:30.00,45.4914,-123.2262,92,318.4131,14.0000
2021-03-03T00:09:31.00,45.4914,-123.2262,92,318.1120,14.0000
2021-03-03T00:09:32.00,45.4914,-123.2263,92,317.9002,14.0000
2021-03-03T00:09:33.00,45.4915,-123.2263,92,317.9459,14.0000
2021-03-03T00:09:34.00,45.4915,-123.2263,92,317.8483,14.0000
2021-03-03T00:09:35.00,45.4915,-123.2263,92,317.3015,14.0000
2021-03-03T00:09:36.00,45.4915,-123.2263,92,316.8135,14.0000
2021-03-03T00:09:37.00,45.4915,-123.2263,92,316.2974,14.0000
2021-03-03T00:09:38.00,45.4915,-123.2264,92,316.6548,14.0000
2021-03-03T00:09:39.00,45.4915,-123.2264,92,314.9699,14.0000
2021-03-03T00:09:40.00,45.4915,-123.2264,92,315.8301,14.0000
2021-03-03T00:09:41.00,45.4915,-123.2264,92,319.4309,14.0000
2021-03-03T00:09:42.00,45.4915,-123.2264,92,321.4568,14.0000
2021-03-03T00:09:43.00,45.4915,-123.2264,92,322.0049,14.0000
2021-03-03T00:09:44.00,45.4916,-123.2264,92,319.2977,14.0000
2021-03-03T00:09:45.00,45.4916,-123.2264,92,307.7379,14.0000
2021-03-03T00:09:46.00,45.4916,-123.2265,92,305.5127,14.0000
2021-03-03T00:09:47.00,45.4916,-123.2265,92,306.1894,14.0000
2021-03-03T00:09:48.00,45.4916,-123.2265,92,312.3602,14.0000
2021-03-03T00:09:49.00,45.4916,-123.2265,92,328.4993,14.0000
2021-03-03T00:09:50.00,45.4916,-123.2265,92,329.8260,14.0000
2021-03-03T00:09:51.00,45.4916,-123.2265,92,328.6532,14.0000
2021-03-03T00:09:52.00,45.4916,-123.2265,92,325.2691,14.0000
2021-03-03T00:09:53.00,45.4917,-123.2266,92,312.7292,14.0000
2021-03-03T00:09:54.00,45.4917,-123.2266,92,308.4302,14.0000
2021-03-03T00:09:55.00,45.4917,-123.2266,92,307.5227,14.0000
2021-03-03T00:09:56.00,45.4917,-123.2266,92,312.4521,14.0000
2021-03-03T00:09:57.00,45.4917,-123.2266,92,328.1309,14.0000
2021-03-03T00:09:58.00,45.4917,-123.2266,92,329.8229,14.0000
2021-03-03T00:09:59.00,45.4917,-123.2266,92,329.5312,14.0000
2021-03-03T00:10:00.00,45.4917,-123.2266,92,326.8560,14.0000
2021-03-03T00:10:01.00,45.4917,-123.2267,92,312.8736,14.0000
2021-03-03T00:10:02.00,45.4918,-123.2267,92,304.6493,14.0000
2021-03-03T00:10:03.00,45.4918,-123.2267,92,303.6413,14.0000
2021-03-03T00:10:04.00,45.4918,-123.2267,92,308.8382,14.0000
2021-03-03T00:10:05.00,45.4918,-123.2267,92,323.1382,14.0000
2021-03-03T00:10:06.00,45.4918,-123.2267,92,328.3295,14.0000
2021-03-03T00:10:07.00,45.4918,-123.2268,92,332.1734,14.0000
2021-03-03T00:10:08.00,45.4918,-123.2268,92,334.9694,14.0000
2021-03-03T00:10:09.00,45.4918,-123.2268,92,336.9089,14.0000
2021-03-03T00:10:10.00,45.4918,-123.2268,92,337.9024,14.0000
2021-03-03T00:10:11.00,45.4918,-123.2268,92,337.2587,14.0000
2021-03-03T00:10:12.00,45.4918,-123.2268,92,334.7658,14.0000
2021-03-03T00:10:13.00,45.4919,-123.2268,92,323.9901,14.0000
2021-03-03T00:10:14.00,45.4919,-123.2268,92,311.2622,14.0000
2021-03-03T00:10:15.00,45.4919,-123.2269,92,305.5742,14.0000
2021-03-03T00:10:16.00,45.4919,-123.2269,92,305.9061,14.0000
2021-03-03T00:10:17.00,45.4919,-123.2269,92,310.2356,14.0000
2021-03-03T00:10:18.00,45.4919,-123.2269,92,317.9159,14.0000
2021-03-03T00:10:19.00,45.4919,-123.2269,92,328.2852,14.0000
2021-03-03T00:10:20.00,45.4919,-123.2269,92,333.3204,14.0000
2021-03-03T00:10:21.00,45.4919,-123.2269,92,333.8309,14.0000
2021-03-03T00:10:22.00,45.4920,-123.2269,92,332.2274,14.0000
2021-03-03T00:10:23.00,45.4920,-123.2270,92,328.0411,14.0000
2021-03-03T00:10:24.00,45.4920,-123.2270,92,320.2974,14.0000
2021-03-03T00:10:25.00,45.4920,-123.2270,92,312.6491,14.0000
2021-03-03T00:10:26.00,45.4920,-123.2270,92,309.9063,14.0000
2021-03-03T00:10:27.00,45.4920,-123.2270,92,312.5297,14.0000
2021-03-03T00:10:28.00,45.4920,-123.2270,92,320.7825,14.0000
2021-03-03T00:10:29.00,45.4920,-123.2270,92,328.6930,14.0000
2021-03-03T00:10:30.00,45.4920,-123.2270,92,331.0766,14.0000
2021-03-03T00:10:31.00,45.4920,-123.2271,92,331.8318,14.0000
2021-03-03T00:10:32.00,45.4921,-123.2271,92,330.2238,14.0000
2021-03-03T00:10:33.00,45.4921,-123.2271,92,324.7646,14.0000
2021-03-03T00:10:34.00,45.4921,-123.2271,92,314.8234,14.0000
2021-03-03T00:10:35.00,45.4921,-123.2271,92,307.7714,14.0000
2021-03-03T00:10:36.00,45.4921,-123.2271,92,306.6937,14.0000
2021-03-03T00:10:37.00,45.4921,-123.2271,92,310.8091,14.0000
2021-03-03T00:10:38.00,45.4921,-123.2271,92,322.2350,14.0000
2021-03-03T00:10:39.00,45.4921,-123.2272,92,330.0444,14.0000
2021-03-03T00:10:40.00,45.4921,-123.2272,92,333.7399,14.0000
2021-03-03T00:10:41.00,45.4922,-123.2272,92,334.7133,14.0000
2021-03-03T00:10:42.00,45.4922,-123.2272,92,331.5271,14.0000
2021-03-03T00:10:43.00,45.4922,-123.2272,92,325.8092,14.0000
2021-03-03T00:10:44.00,45.4922,-123.2272,92,318.7870,14.0000
2021-03-03T00:10:45.00,45.4922,-123.2272,92,313.9837,14.0000
2021-03-03T00:10:46.00,45.4922,-123.2272,92,311.9546,14.0000
2021-03-03T00:10:47.00,45.4922,-123.2273,92,315.4804,14.0000
2021-03-03T00:10:48.00,45.4922,-123.2273,92,324.0534,14.0000
2021-03-03T00:10:49.00,45.4922,-123.2273,92,329.8700,14.0000
2021-03-03T00:10:50.00,45.4923,-123.2273,92,332.8702,14.0000
2021-03-03T00:10:51.00,45.4923,-123.2273,92,333.8029,14.0000
2021-03-03T00:10:52.00,45.4923,-123.2273,92,332.4684,14.0000
