UTC_0_0,Latitude,Longitude,Elevation,Heading,DepthBelowTransducer
2021-03-03T00:22:53.00,45.4901,-123.2246,14, 27.9604,14.0000
2021-03-03T00:22:54.00,45.4901,-123.2246,14, 19.7669,14.0000
2021-03-03T00:22:55.00,45.4901,-123.2246,14, 12.6748,14.0000
2021-03-03T00:22:56.00,45.4901,-123.2246,14,  5.6853,14.0000
2021-03-03T00:22:57.00,45.4901,-123.2246,14,359.6211,14.0000
2021-03-03T00:22:58.00,45.4901,-123.2246,14,352.5913,14.0000
2021-03-03T00:22:59.00,45.4902,-123.2246,14,345.6376,14.0000
2021-03-03T00:23:00.00,45.4902,-123.2246,14,339.6895,14.0000
2021-03-03T00:23:01.00,45.4902,-123.2246,14,334.0463,14.0000
2021-03-03T00:23:02.00,45.4902,-123.2246,14,329.1711,14.0000
2021-03-03T00:23:03.00,45.4902,-123.2246,14,325.3880,14.0000
2021-03-03T00:23:04.00,45.4902,-123.2246,14,321.1933,14.0000
2021-03-03T00:23:05.00,45.4902,-123.2246,14,317.5258,14.0000
2021-03-03T00:23:06.00,45.4902,-123.2247,14,313.7050,14.0000
2021-03-03T00:23:07.00,45.4903,-123.2247,14,310.1177,14.0000
2021-03-03T00:23:08.00,45.4903,-123.2247,14,306.7779,14.0000
2021-03-03T00:23:09.00,45.4903,-123.2247,14,303.4784,14.0000
2021-03-03T00:23:10.00,45.4903,-123.2247,14,301.1722,14.0000
2021-03-03T00:23:11.00,45.4903,-123.2247,14,299.8691,14.0000
2021-03-03T00:23:12.00,45.4903,-123.2247,14,298.2231,14.0000
2021-03-03T00:23:13.00,45.4903,-123.2248,14,298.2775,14.0000
2021-03-03T00:23:14.00,45.4903,-123.2248,14,299.8407,14.0000
2021-03-03T00:23:15.00,45.4903,-123.2248,14,304.5081,14.0000
2021-03-03T00:23:16.00,45.4903,-123.2248,14,307.3442,14.0000
2021-03-03T00:23:17.00,45.4903,-123.2248,14,309.5716,14.0000
2021-03-03T00:23:18.00,45.4903,-123.2249,14,311.5332,14.0000
2021-03-03T00:23:19.00,45.4903,-123.2249,14,314.9940,14.0000
2021-03-03T00:23:20.00,45.4904,-123.2249,14,316.0711,14.0000
2021-03-03T00:23:21.00,45.4904,-123.2249,14,315.9177,14.0000
2021-03-03T00:23:22.00,45.4904,-123.2249,14,314.7096,14.0000
2021-03-03T00:23:23.00,45.4904,-123.2249,14,314.0850,14.0000
2021-03-03T00:23:24.00,45.4904,-123.2249,14,314.1821,14.0000
2021-03-03T00:23:25.00,45.4904,-123.2250,14,314.3722,14.0000
2021-03-03T00:23:26.00,45.4904,-123.2250,14,313.8162,14.0000
2021-03-03T00:23:27.00,45.4904,-123.2250,14,313.8480,14.0000
2021-03-03T00:23:28.00,45.4904,-123.2250,14,313.6999,14.0000
2021-03-03T00:23:29.00,45.4905,-123.2250,14,313.9324,14.0000
2021-03-03T00:23:30.00,45.4905,-123.2250,14,314.7637,14.0000
2021-03-03T00:23:31.00,45.4905,-123.2250,14,316.8746,14.0000
2021-03-03T00:23:32.00,45.4905,-123.2251,14,318.4622,14.0000
2021-03-03T00:23:33.00,45.4905,-123.2251,14,317.1410,14.0000
2021-03-03T00:23:34.00,45.4905,-123.2251,14,317.3426,14.0000
2021-03-03T00:23:35.00,45.4905,-123.2251,14,318.2990,14.0000
2021-03-03T00:23:36.00,45.4905,-123.2251,14,319.0143,14.0000
2021-03-03T00:23:37.00,45.4905,-123.2251,14,320.2610,14.0000
2021-03-03T00:23:38.00,45.4905,-123.2251,14,320.3668,14.0000
2021-03-03T00:23:39.00,45.4905,-123.2251,14,320.2234,14.0000
2021-03-03T00:23:40.00,45.4906,-123.2252,14,320.7519,14.0000
2021-03-03T00:23:41.00,45.4906,-123.2252,14,320.4572,14.0000
